,dt,preco
3807,2011-12-15,"104,52"
3808,2011-12-14,"105,72"
3809,2011-12-13,"107,91"
3810,2011-12-12,"108,23"
3811,2011-12-11,"110,07"
3812,2011-12-10,"110,16"
3813,2011-12-09,"110,18"
3814,2011-12-08,"108,23"
3815,2011-12-07,"110,07"
3816,2011-12-06,"109,59"
3817,2011-12-05,"108,83"
3818,2011-12-04,"111,22"
3819,2011-12-03,"111,25"
3820,2011-12-02,"109,38"
3821,2011-12-01,"108,83"
3822,2011-11-30,"111,22"
3823,2011-11-29,"106,08"
3824,2011-11-28,"109,38"
3825,2011-11-27,"106,83"
3826,2011-11-26,"107,77"
3827,2011-11-25,"105,98"
3828,2011-11-23,"106,83"
3829,2011-11-22,"107,82"
3830,2011-11-21,"109,25"
3831,2011-11-20,"111,91"
3832,2011-11-19,"111,90"
3833,2011-11-18,"112,57"
3834,2011-11-17,"109,25"
3835,2011-11-16,"111,91"
3836,2011-11-15,"114,43"
3837,2011-11-14,"113,32"
3838,2011-11-13,"115,29"
3839,2011-11-12,"115,61"
3840,2011-11-11,"114,75"
3841,2011-11-10,"113,32"
3842,2011-11-09,"115,29"
3843,2011-11-08,"112,22"
3844,2011-11-07,"110,76"
3845,2011-11-06,"110,82"
3846,2011-11-05,"106,97"
3847,2011-11-04,"108,43"
3848,2011-11-03,"110,76"
3849,2011-11-02,"110,82"
3850,2011-11-01,"110,01"
3851,2011-10-31,"112,45"
3852,2011-10-30,"110,43"
3853,2011-10-29,"112,11"
3854,2011-10-28,"111,67"
3855,2011-10-27,"112,45"
3856,2011-10-26,"110,43"
3857,2011-10-25,"111,60"
3858,2011-10-24,"109,00"
3859,2011-10-23,"111,76"
3860,2011-10-22,"112,08"
3861,2011-10-21,"112,92"
3862,2011-10-20,"109,00"
3863,2011-10-19,"111,76"
3864,2011-10-18,"114,33"
3865,2011-10-17,"112,45"
3866,2011-10-16,"112,44"
3867,2011-10-15,"109,22"
3868,2011-10-14,"109,49"
3869,2011-10-13,"112,45"
3870,2011-10-12,"112,44"
3871,2011-10-11,"106,56"
3872,2011-10-10,"104,38"
3873,2011-10-09,"103,77"
3874,2011-10-08,"101,84"
3875,2011-10-07,"103,61"
3876,2011-10-06,"104,38"
3877,2011-10-05,"103,77"
3878,2011-10-04,"105,42"
3879,2011-10-03,"107,08"
3880,2011-10-02,"108,52"
3881,2011-10-01,"109,54"
3882,2011-09-30,"107,90"
3883,2011-09-29,"107,08"
3884,2011-09-28,"108,52"
3885,2011-09-27,"109,17"
3886,2011-09-26,"109,21"
3887,2011-09-25,"114,26"
3888,2011-09-24,"114,39"
3889,2011-09-23,"112,89"
3890,2011-09-22,"109,21"
3891,2011-09-21,"114,26"
3892,2011-09-20,"116,26"
3893,2011-09-19,"116,71"
3894,2011-09-18,"113,10"
3895,2011-09-17,"114,08"
3896,2011-09-16,"114,75"
3897,2011-09-15,"116,71"
3898,2011-09-14,"113,10"
3899,2011-09-13,"115,10"
3900,2011-09-12,"117,99"
3901,2011-09-11,"117,50"
3902,2011-09-10,"113,29"
3903,2011-09-09,"115,10"
3904,2011-09-08,"117,99"
3905,2011-09-07,"117,50"
3906,2011-09-06,"115,92"
3907,2011-09-05,"116,43"
3908,2011-09-04,"116,48"
3909,2011-09-03,"115,59"
3910,2011-09-02,"115,92"
3911,2011-09-01,"116,43"
3912,2011-08-31,"116,48"
3913,2011-08-30,"112,29"
3914,2011-08-29,"111,91"
3915,2011-08-28,"111,91"
3916,2011-08-27,"110,35"
3917,2011-08-26,"108,83"
3918,2011-08-25,"111,91"
3919,2011-08-24,"111,91"
3920,2011-08-23,"109,37"
3921,2011-08-22,"108,36"
3922,2011-08-21,"111,37"
3923,2011-08-20,"109,69"
3924,2011-08-19,"108,89"
3925,2011-08-18,"108,36"
3926,2011-08-17,"111,37"
3927,2011-08-16,"108,17"
3928,2011-08-15,"107,82"
3929,2011-08-14,"103,84"
3930,2011-08-13,"103,63"
3931,2011-08-12,"103,06"
3932,2011-08-11,"107,82"
3933,2011-08-10,"103,84"
3934,2011-08-09,"106,92"
3935,2011-08-08,"110,22"
3936,2011-08-07,"113,74"
3937,2011-08-06,"116,02"
3938,2011-08-05,"116,30"
3939,2011-08-04,"110,22"
3940,2011-08-03,"113,74"
3941,2011-08-02,"115,93"
3942,2011-08-01,"118,16"
3943,2011-07-31,"117,99"
3944,2011-07-30,"118,14"
3945,2011-07-29,"118,27"
3946,2011-07-28,"118,16"
3947,2011-07-27,"117,99"
3948,2011-07-26,"118,99"
3949,2011-07-25,"118,25"
3950,2011-07-24,"118,52"
3951,2011-07-23,"118,18"
3952,2011-07-22,"117,05"
3953,2011-07-21,"118,25"
3954,2011-07-20,"118,52"
3955,2011-07-19,"118,06"
3956,2011-07-18,"117,38"
3957,2011-07-17,"118,46"
3958,2011-07-16,"117,36"
3959,2011-07-15,"117,35"
3960,2011-07-14,"117,38"
3961,2011-07-13,"118,46"
3962,2011-07-12,"117,40"
3963,2011-07-11,"117,40"
3964,2011-07-10,"113,55"
3965,2011-07-09,"113,21"
3966,2011-07-08,"117,40"
3967,2011-07-07,"117,40"
3968,2011-07-06,"113,55"
3969,2011-07-05,"109,82"
3970,2011-07-04,"111,71"
3971,2011-07-03,"111,49"
3972,2011-07-02,"107,57"
3973,2011-07-01,"104,57"
3974,2011-06-30,"111,71"
3975,2011-06-29,"111,49"
3976,2011-06-28,"104,79"
3977,2011-06-27,"108,27"
3978,2011-06-26,"113,59"
3979,2011-06-25,"112,02"
3980,2011-06-24,"112,21"
3981,2011-06-23,"108,27"
3982,2011-06-22,"113,59"
3983,2011-06-21,"113,74"
3984,2011-06-20,"114,69"
3985,2011-06-19,"114,67"
3986,2011-06-18,"120,35"
3987,2011-06-17,"120,49"
3988,2011-06-16,"118,71"
3989,2011-06-15,"114,67"
3990,2011-06-14,"120,35"
3991,2011-06-13,"119,95"
3992,2011-06-12,"118,43"
3993,2011-06-11,"116,14"
3994,2011-06-10,"115,40"
3995,2011-06-09,"119,95"
3996,2011-06-08,"118,43"
3997,2011-06-07,"115,09"
3998,2011-06-06,"114,30"
3999,2011-06-05,"116,15"
4000,2011-06-04,"117,18"
4001,2011-06-03,"115,09"
4002,2011-06-02,"114,30"
4003,2011-06-01,"116,15"
4004,2011-05-31,"114,85"
4005,2011-05-30,"115,06"
4006,2011-05-29,"114,47"
4007,2011-05-28,"112,52"
4008,2011-05-27,"110,13"
4009,2011-05-26,"115,06"
4010,2011-05-25,"114,47"
4011,2011-05-24,"111,25"
4012,2011-05-23,"113,20"
4013,2011-05-22,"112,54"
4014,2011-05-21,"109,39"
4015,2011-05-20,"113,72"
4016,2011-05-19,"113,20"
4017,2011-05-18,"112,54"
4018,2011-05-17,"113,08"
4019,2011-05-16,"112,87"
4020,2011-05-15,"115,66"
4021,2011-05-14,"117,82"
4022,2011-05-13,"113,21"
4023,2011-05-12,"112,87"
4024,2011-05-11,"115,66"
4025,2011-05-10,"113,69"
4026,2011-05-09,"111,93"
4027,2011-05-08,"121,55"
4028,2011-05-07,"124,01"
4029,2011-05-06,"126,64"
4030,2011-05-05,"111,93"
4031,2011-05-04,"121,55"
4032,2011-05-03,"124,01"
4033,2011-05-02,"126,59"
4034,2011-05-01,"124,94"
4035,2011-04-30,"124,55"
4036,2011-04-28,"126,59"
4037,2011-04-27,"124,94"
4038,2011-04-26,"124,55"
4039,2011-04-25,"123,64"
4040,2011-04-24,"124,26"
4041,2011-04-23,"121,35"
4042,2011-04-22,"121,69"
4043,2011-04-21,"123,64"
4044,2011-04-20,"124,26"
4045,2011-04-19,"124,63"
4046,2011-04-18,"122,74"
4047,2011-04-17,"122,70"
4048,2011-04-16,"121,33"
4049,2011-04-15,"126,46"
4050,2011-04-14,"122,74"
4051,2011-04-13,"122,70"
4052,2011-04-12,"126,30"
4053,2011-04-11,"122,90"
4054,2011-04-10,"123,01"
4055,2011-04-09,"122,87"
4056,2011-04-08,"120,07"
4057,2011-04-07,"122,90"
4058,2011-04-06,"123,01"
4059,2011-04-05,"118,63"
4060,2011-04-04,"116,94"
4061,2011-04-03,"115,35"
4062,2011-04-02,"115,58"
4063,2011-04-01,"115,95"
4064,2011-03-31,"116,94"
4065,2011-03-30,"115,35"
4066,2011-03-29,"115,45"
4067,2011-03-28,"115,41"
4068,2011-03-27,"115,65"
4069,2011-03-26,"115,63"
4070,2011-03-25,"114,92"
4071,2011-03-24,"115,41"
4072,2011-03-23,"115,65"
4073,2011-03-22,"114,13"
4074,2011-03-21,"114,18"
4075,2011-03-20,"110,96"
4076,2011-03-19,"111,11"
4077,2011-03-18,"112,95"
4078,2011-03-17,"114,18"
4079,2011-03-16,"110,96"
4080,2011-03-15,"114,07"
4081,2011-03-14,"114,07"
4082,2011-03-13,"115,19"
4083,2011-03-12,"112,32"
4084,2011-03-11,"116,58"
4085,2011-03-10,"114,07"
4086,2011-03-09,"115,19"
4087,2011-03-08,"115,71"
4088,2011-03-07,"114,42"
4089,2011-03-06,"116,89"
4090,2011-03-05,"113,34"
4091,2011-03-04,"112,27"
4092,2011-03-03,"114,42"
4093,2011-03-02,"116,89"
4094,2011-03-01,"111,47"
4095,2011-02-28,"113,91"
4096,2011-02-27,"109,77"
4097,2011-02-26,"106,82"
4098,2011-02-25,"111,47"
4099,2011-02-24,"113,91"
4100,2011-02-23,"109,77"
4101,2011-02-22,"102,20"
4102,2011-02-21,"103,45"
4103,2011-02-20,"102,78"
4104,2011-02-19,"102,48"
4105,2011-02-18,"103,12"
4106,2011-02-17,"103,45"
4107,2011-02-16,"102,78"
4108,2011-02-15,"99,93"
4109,2011-02-14,"100,74"
4110,2011-02-13,"100,16"
4111,2011-02-12,"99,25"
4112,2011-02-11,"99,44"
4113,2011-02-10,"100,74"
4114,2011-02-09,"100,16"
4115,2011-02-08,"99,43"
4116,2011-02-07,"101,69"
4117,2011-02-06,"101,30"
4118,2011-02-05,"100,40"
4119,2011-02-04,"98,97"
4120,2011-02-03,"101,69"
4121,2011-02-02,"101,30"
4122,2011-02-01,"97,06"
4123,2011-01-31,"96,48"
4124,2011-01-30,"96,04"
4125,2011-01-29,"96,76"
4126,2011-01-28,"96,76"
4127,2011-01-27,"96,48"
4128,2011-01-26,"96,04"
4129,2011-01-25,"96,84"
4130,2011-01-24,"96,27"
4131,2011-01-23,"98,42"
4132,2011-01-22,"97,83"
4133,2011-01-21,"96,84"
4134,2011-01-20,"96,27"
4135,2011-01-19,"98,42"
4136,2011-01-18,"97,86"
4137,2011-01-17,"97,86"
4138,2011-01-16,"97,86"
4139,2011-01-15,"96,80"
4140,2011-01-14,"95,05"
4141,2011-01-13,"97,86"
4142,2011-01-12,"97,86"
4143,2011-01-11,"94,25"
4144,2011-01-10,"94,95"
4145,2011-01-09,"95,07"
4146,2011-01-08,"93,52"
4147,2011-01-07,"95,82"
4148,2011-01-06,"94,95"
4149,2011-01-05,"95,07"
4150,2011-01-04,"93,23"
4151,2011-01-03,"92,50"
4152,2011-01-02,"93,52"
4153,2011-01-01,"93,52"
4154,2010-12-31,"93,08"
4155,2010-12-30,"92,50"
4156,2010-12-29,"93,52"
4157,2010-12-28,"93,52"
4158,2010-12-27,"93,63"
4159,2010-12-26,"93,55"
4160,2010-12-25,"93,11"
4161,2010-12-24,"91,31"
4162,2010-12-23,"93,63"
4163,2010-12-22,"93,55"
4164,2010-12-21,"91,11"
4165,2010-12-20,"91,09"
4166,2010-12-19,"91,33"
4167,2010-12-18,"90,63"
4168,2010-12-17,"90,40"
4169,2010-12-16,"89,54"
4170,2010-12-15,"91,33"
4171,2010-12-14,"90,63"
4172,2010-12-13,"89,93"
4173,2010-12-12,"89,74"
4174,2010-12-11,"90,78"
4175,2010-12-10,"91,25"
4176,2010-12-09,"89,93"
4177,2010-12-08,"89,74"
4178,2010-12-07,"90,65"
4179,2010-12-06,"89,37"
4180,2010-12-05,"88,56"
4181,2010-12-04,"82,37"
4182,2010-12-03,"85,90"
4183,2010-12-02,"89,37"
4184,2010-12-01,"88,56"
4185,2010-11-30,"84,78"
4186,2010-11-29,"85,90"
4187,2010-11-28,"84,53"
4188,2010-11-27,"82,37"
4189,2010-11-26,"82,34"
4190,2010-11-24,"84,53"
4191,2010-11-23,"83,17"
4192,2010-11-22,"83,70"
4193,2010-11-21,"83,36"
4194,2010-11-20,"83,98"
4195,2010-11-19,"85,49"
4196,2010-11-18,"83,70"
4197,2010-11-17,"83,36"
4198,2010-11-16,"86,07"
4199,2010-11-15,"88,08"
4200,2010-11-14,"87,92"
4201,2010-11-13,"87,93"
4202,2010-11-12,"87,15"
4203,2010-11-11,"88,08"
4204,2010-11-10,"87,92"
4205,2010-11-09,"87,05"
4206,2010-11-08,"86,83"
4207,2010-11-07,"85,33"
4208,2010-11-06,"84,71"
4209,2010-11-05,"84,06"
4210,2010-11-04,"86,83"
4211,2010-11-03,"85,33"
4212,2010-11-02,"82,47"
4213,2010-11-01,"82,97"
4214,2010-10-31,"81,27"
4215,2010-10-30,"82,62"
4216,2010-10-29,"81,91"
4217,2010-10-28,"82,97"
4218,2010-10-27,"81,27"
4219,2010-10-26,"80,75"
4220,2010-10-25,"81,28"
4221,2010-10-24,"81,68"
4222,2010-10-23,"81,12"
4223,2010-10-22,"82,30"
4224,2010-10-21,"81,28"
4225,2010-10-20,"81,68"
4226,2010-10-19,"81,94"
4227,2010-10-18,"83,55"
4228,2010-10-17,"84,01"
4229,2010-10-16,"82,99"
4230,2010-10-15,"83,08"
4231,2010-10-14,"83,55"
4232,2010-10-13,"84,01"
4233,2010-10-12,"83,88"
4234,2010-10-11,"83,67"
4235,2010-10-10,"85,01"
4236,2010-10-09,"83,35"
4237,2010-10-08,"83,42"
4238,2010-10-07,"83,67"
4239,2010-10-06,"85,01"
4240,2010-10-05,"82,69"
4241,2010-10-04,"80,77"
4242,2010-10-03,"78,79"
4243,2010-10-02,"79,14"
4244,2010-10-01,"77,71"
4245,2010-09-30,"80,77"
4246,2010-09-29,"78,79"
4247,2010-09-28,"78,73"
4248,2010-09-27,"77,69"
4249,2010-09-26,"77,29"
4250,2010-09-25,"78,76"
4251,2010-09-24,"79,42"
4252,2010-09-23,"77,69"
4253,2010-09-22,"77,29"
4254,2010-09-21,"77,43"
4255,2010-09-20,"78,89"
4256,2010-09-19,"78,46"
4257,2010-09-18,"78,89"
4258,2010-09-17,"78,52"
4259,2010-09-16,"78,89"
4260,2010-09-15,"78,46"
4261,2010-09-14,"77,54"
4262,2010-09-13,"77,87"
4263,2010-09-12,"77,48"
4264,2010-09-11,"75,78"
4265,2010-09-10,"77,54"
4266,2010-09-09,"77,87"
4267,2010-09-08,"77,48"
4268,2010-09-07,"75,03"
4269,2010-09-06,"74,93"
4270,2010-09-05,"75,53"
4271,2010-09-04,"75,51"
4272,2010-09-03,"76,05"
4273,2010-09-02,"74,93"
4274,2010-09-01,"75,53"
4275,2010-08-31,"75,16"
4276,2010-08-30,"74,50"
4277,2010-08-29,"70,74"
4278,2010-08-28,"70,61"
4279,2010-08-27,"73,08"
4280,2010-08-26,"74,50"
4281,2010-08-25,"70,74"
4282,2010-08-24,"73,48"
4283,2010-08-23,"74,84"
4284,2010-08-22,"75,10"
4285,2010-08-21,"76,74"
4286,2010-08-20,"74,56"
4287,2010-08-19,"74,84"
4288,2010-08-18,"75,10"
4289,2010-08-17,"75,14"
4290,2010-08-16,"76,63"
4291,2010-08-15,"77,83"
4292,2010-08-14,"79,89"
4293,2010-08-13,"81,54"
4294,2010-08-12,"76,63"
4295,2010-08-11,"77,83"
4296,2010-08-10,"81,28"
4297,2010-08-09,"82,90"
4298,2010-08-08,"83,76"
4299,2010-08-07,"83,60"
4300,2010-08-06,"81,93"
4301,2010-08-05,"82,90"
4302,2010-08-04,"83,76"
4303,2010-08-03,"77,50"
4304,2010-08-02,"78,60"
4305,2010-08-01,"76,66"
4306,2010-07-31,"75,52"
4307,2010-07-30,"77,90"
4308,2010-07-29,"78,60"
4309,2010-07-28,"76,66"
4310,2010-07-27,"77,27"
4311,2010-07-26,"77,59"
4312,2010-07-25,"75,75"
4313,2010-07-24,"76,31"
4314,2010-07-23,"76,29"
4315,2010-07-22,"77,59"
4316,2010-07-21,"75,75"
4317,2010-07-20,"75,55"
4318,2010-07-19,"75,52"
4319,2010-07-18,"76,63"
4320,2010-07-17,"76,45"
4321,2010-07-16,"74,35"
4322,2010-07-15,"75,52"
4323,2010-07-14,"76,63"
4324,2010-07-13,"75,20"
4325,2010-07-12,"74,56"
4326,2010-07-11,"72,97"
4327,2010-07-10,"73,08"
4328,2010-07-09,"75,20"
4329,2010-07-08,"74,56"
4330,2010-07-07,"72,97"
4331,2010-07-06,"71,75"
4332,2010-07-05,"71,73"
4333,2010-07-04,"74,94"
4334,2010-07-03,"74,21"
4335,2010-07-02,"76,66"
4336,2010-07-01,"71,73"
4337,2010-06-30,"74,94"
4338,2010-06-29,"76,21"
4339,2010-06-28,"75,17"
4340,2010-06-27,"75,22"
4341,2010-06-26,"78,08"
4342,2010-06-25,"78,53"
4343,2010-06-24,"75,17"
4344,2010-06-23,"75,22"
4345,2010-06-22,"77,05"
4346,2010-06-21,"77,52"
4347,2010-06-20,"76,12"
4348,2010-06-19,"75,29"
4349,2010-06-18,"75,11"
4350,2010-06-17,"77,52"
4351,2010-06-16,"76,12"
4352,2010-06-15,"73,28"
4353,2010-06-14,"74,33"
4354,2010-06-13,"73,68"
4355,2010-06-12,"71,43"
4356,2010-06-11,"71,09"
4357,2010-06-10,"74,33"
4358,2010-06-09,"73,68"
4359,2010-06-08,"71,84"
4360,2010-06-07,"73,12"
4361,2010-06-06,"72,78"
4362,2010-06-05,"73,08"
4363,2010-06-04,"71,84"
4364,2010-06-03,"73,12"
4365,2010-06-02,"72,78"
4366,2010-06-01,"73,00"
4367,2010-05-31,"73,56"
4368,2010-05-30,"70,59"
4369,2010-05-29,"67,18"
4370,2010-05-28,"69,62"
4371,2010-05-27,"73,56"
4372,2010-05-26,"70,59"
4373,2010-05-25,"70,45"
4374,2010-05-24,"69,56"
4375,2010-05-23,"71,86"
4376,2010-05-22,"75,12"
4377,2010-05-21,"73,87"
4378,2010-05-20,"69,56"
4379,2010-05-19,"71,86"
4380,2010-05-18,"76,43"
4381,2010-05-17,"79,41"
4382,2010-05-16,"78,70"
4383,2010-05-15,"79,00"
4384,2010-05-14,"78,08"
4385,2010-05-13,"79,41"
4386,2010-05-12,"78,70"
4387,2010-05-11,"76,48"
4388,2010-05-10,"80,21"
4389,2010-05-09,"82,31"
4390,2010-05-08,"85,39"
4391,2010-05-07,"88,09"
4392,2010-05-06,"80,21"
4393,2010-05-05,"82,31"
4394,2010-05-04,"86,19"
4395,2010-05-03,"86,82"
4396,2010-05-02,"84,59"
4397,2010-05-01,"85,59"
4398,2010-04-30,"86,72"
4399,2010-04-29,"86,82"
4400,2010-04-28,"84,59"
4401,2010-04-27,"86,09"
4402,2010-04-26,"84,58"
4403,2010-04-25,"84,55"
4404,2010-04-24,"84,73"
4405,2010-04-23,"83,09"
4406,2010-04-22,"84,58"
4407,2010-04-21,"84,55"
4408,2010-04-20,"84,81"
4409,2010-04-19,"86,90"
4410,2010-04-18,"85,81"
4411,2010-04-17,"83,44"
4412,2010-04-16,"85,21"
4413,2010-04-15,"86,90"
4414,2010-04-14,"85,81"
4415,2010-04-13,"82,77"
4416,2010-04-12,"82,63"
4417,2010-04-11,"84,49"
4418,2010-04-10,"85,05"
4419,2010-04-09,"84,48"
4420,2010-04-08,"82,63"
4421,2010-04-07,"84,49"
4422,2010-04-06,"85,05"
4423,2010-04-05,"82,63"
4424,2010-04-04,"80,37"
4425,2010-04-03,"79,46"
4426,2010-04-02,"79,89"
4427,2010-04-01,"82,63"
4428,2010-03-31,"80,37"
4429,2010-03-30,"77,98"
4430,2010-03-29,"78,64"
4431,2010-03-28,"78,03"
4432,2010-03-27,"79,17"
4433,2010-03-26,"78,09"
4434,2010-03-25,"78,64"
4435,2010-03-24,"78,03"
4436,2010-03-23,"78,37"
4437,2010-03-22,"80,09"
4438,2010-03-21,"80,28"
4439,2010-03-20,"79,45"
4440,2010-03-19,"77,08"
4441,2010-03-18,"80,09"
4442,2010-03-17,"80,28"
4443,2010-03-16,"79,38"
4444,2010-03-15,"79,44"
4445,2010-03-14,"80,29"
4446,2010-03-13,"78,77"
4447,2010-03-12,"78,94"
4448,2010-03-11,"79,44"
4449,2010-03-10,"80,29"
4450,2010-03-09,"79,20"
4451,2010-03-08,"77,88"
4452,2010-03-07,"78,66"
4453,2010-03-06,"77,50"
4454,2010-03-05,"76,07"
4455,2010-03-04,"77,88"
4456,2010-03-03,"78,66"
4457,2010-03-02,"76,36"
4458,2010-03-01,"74,38"
4459,2010-02-28,"77,00"
4460,2010-02-27,"76,44"
4461,2010-02-26,"76,95"
4462,2010-02-25,"74,38"
4463,2010-02-24,"77,00"
4464,2010-02-23,"76,88"
4465,2010-02-22,"76,61"
4466,2010-02-21,"74,89"
4467,2010-02-20,"74,82"
4468,2010-02-19,"76,88"
4469,2010-02-18,"76,61"
4470,2010-02-17,"74,89"
4471,2010-02-16,"71,49"
4472,2010-02-15,"72,35"
4473,2010-02-14,"70,40"
4474,2010-02-13,"70,40"
4475,2010-02-12,"69,62"
4476,2010-02-11,"72,35"
4477,2010-02-10,"70,40"
4478,2010-02-09,"70,11"
4479,2010-02-08,"71,30"
4480,2010-02-07,"75,77"
4481,2010-02-06,"73,94"
4482,2010-02-05,"71,58"
4483,2010-02-04,"71,30"
4484,2010-02-03,"75,77"
4485,2010-02-02,"71,20"
4486,2010-02-01,"70,65"
4487,2010-01-31,"72,75"
4488,2010-01-30,"72,63"
4489,2010-01-29,"72,18"
4490,2010-01-28,"70,65"
4491,2010-01-27,"72,75"
4492,2010-01-26,"72,73"
4493,2010-01-25,"74,13"
4494,2010-01-24,"75,09"
4495,2010-01-23,"75,18"
4496,2010-01-22,"72,73"
4497,2010-01-21,"74,13"
4498,2010-01-20,"75,09"
4499,2010-01-19,"76,85"
4500,2010-01-18,"77,61"
4501,2010-01-17,"77,57"
4502,2010-01-16,"79,38"
4503,2010-01-15,"80,14"
4504,2010-01-14,"77,61"
4505,2010-01-13,"77,57"
4506,2010-01-12,"80,06"
4507,2010-01-11,"80,57"
4508,2010-01-10,"80,14"
4509,2010-01-09,"79,27"
4510,2010-01-08,"79,05"
4511,2010-01-07,"80,57"
4512,2010-01-06,"80,14"
4513,2010-01-05,"79,27"
4514,2010-01-04,"77,91"
4515,2010-01-03,"77,62"
4516,2010-01-02,"76,65"
4517,2010-01-01,"76,59"
4518,2009-12-31,"77,91"
4519,2009-12-30,"77,62"
4520,2009-12-29,"76,65"
4521,2009-12-28,"75,15"
4522,2009-12-27,"73,87"
4523,2009-12-26,"71,64"
4524,2009-12-25,"72,74"
4525,2009-12-24,"75,15"
4526,2009-12-23,"73,87"
4527,2009-12-22,"71,87"
4528,2009-12-21,"71,28"
4529,2009-12-20,"73,34"
4530,2009-12-19,"71,33"
4531,2009-12-18,"71,19"
4532,2009-12-17,"71,28"
4533,2009-12-16,"73,34"
4534,2009-12-15,"70,07"
4535,2009-12-14,"70,91"
4536,2009-12-13,"73,63"
4537,2009-12-12,"74,93"
4538,2009-12-11,"76,18"
4539,2009-12-10,"70,91"
4540,2009-12-09,"73,63"
4541,2009-12-08,"77,74"
4542,2009-12-07,"77,76"
4543,2009-12-06,"76,96"
4544,2009-12-05,"78,68"
4545,2009-12-04,"77,77"
4546,2009-12-03,"77,76"
4547,2009-12-02,"76,96"
4548,2009-12-01,"76,00"
4549,2009-11-30,"77,77"
4550,2009-11-29,"76,57"
4551,2009-11-28,"75,35"
4552,2009-11-27,"78,14"
4553,2009-11-25,"76,57"
4554,2009-11-24,"75,61"
4555,2009-11-23,"76,45"
4556,2009-11-22,"78,64"
4557,2009-11-21,"77,36"
4558,2009-11-20,"77,14"
4559,2009-11-19,"76,45"
4560,2009-11-18,"78,64"
4561,2009-11-17,"74,81"
4562,2009-11-16,"75,18"
4563,2009-11-15,"76,99"
4564,2009-11-14,"77,07"
4565,2009-11-13,"77,18"
4566,2009-11-12,"75,18"
4567,2009-11-11,"76,99"
4568,2009-11-10,"75,51"
4569,2009-11-09,"78,02"
4570,2009-11-08,"78,21"
4571,2009-11-07,"75,68"
4572,2009-11-06,"75,56"
4573,2009-11-05,"78,02"
4574,2009-11-04,"78,21"
4575,2009-11-03,"74,91"
4576,2009-11-02,"77,18"
4577,2009-11-01,"75,11"
4578,2009-10-31,"76,69"
4579,2009-10-30,"76,45"
4580,2009-10-29,"77,18"
4581,2009-10-28,"75,11"
4582,2009-10-27,"77,72"
4583,2009-10-26,"78,36"
4584,2009-10-25,"77,74"
4585,2009-10-24,"76,51"
4586,2009-10-23,"75,86"
4587,2009-10-22,"78,36"
4588,2009-10-21,"77,74"
4589,2009-10-20,"74,58"
4590,2009-10-19,"73,14"
4591,2009-10-18,"72,16"
4592,2009-10-17,"70,81"
4593,2009-10-16,"70,75"
4594,2009-10-15,"73,14"
4595,2009-10-14,"72,16"
4596,2009-10-13,"69,45"
4597,2009-10-12,"68,47"
4598,2009-10-11,"67,65"
4599,2009-10-10,"68,51"
4600,2009-10-09,"65,26"
4601,2009-10-08,"68,47"
4602,2009-10-07,"67,65"
4603,2009-10-06,"66,50"
4604,2009-10-05,"67,12"
4605,2009-10-04,"65,82"
4606,2009-10-03,"64,63"
4607,2009-10-02,"65,43"
4608,2009-10-01,"67,12"
4609,2009-09-30,"65,82"
4610,2009-09-29,"64,60"
4611,2009-09-28,"64,99"
4612,2009-09-27,"67,43"
4613,2009-09-26,"69,65"
4614,2009-09-25,"68,11"
4615,2009-09-24,"64,99"
4616,2009-09-23,"67,43"
4617,2009-09-22,"70,72"
4618,2009-09-21,"71,56"
4619,2009-09-20,"68,51"
4620,2009-09-19,"66,53"
4621,2009-09-18,"66,91"
4622,2009-09-17,"71,56"
4623,2009-09-16,"68,51"
4624,2009-09-15,"68,76"
4625,2009-09-14,"68,96"
4626,2009-09-13,"69,76"
4627,2009-09-12,"69,20"
4628,2009-09-11,"68,76"
4629,2009-09-10,"68,96"
4630,2009-09-09,"69,76"
4631,2009-09-08,"65,84"
4632,2009-09-07,"66,78"
4633,2009-09-06,"67,60"
4634,2009-09-05,"68,78"
4635,2009-09-04,"69,02"
4636,2009-09-03,"66,78"
4637,2009-09-02,"67,60"
4638,2009-09-01,"72,80"
4639,2009-08-31,"70,68"
4640,2009-08-30,"70,74"
4641,2009-08-29,"73,10"
4642,2009-08-28,"74,34"
4643,2009-08-27,"70,68"
4644,2009-08-26,"70,74"
4645,2009-08-25,"73,71"
4646,2009-08-24,"73,75"
4647,2009-08-23,"72,81"
4648,2009-08-22,"68,66"
4649,2009-08-21,"68,65"
4650,2009-08-20,"73,75"
4651,2009-08-19,"72,81"
4652,2009-08-18,"71,33"
4653,2009-08-17,"73,76"
4654,2009-08-16,"74,03"
4655,2009-08-15,"71,58"
4656,2009-08-14,"73,79"
4657,2009-08-13,"73,76"
4658,2009-08-12,"74,03"
4659,2009-08-11,"74,21"
4660,2009-08-10,"74,61"
4661,2009-08-09,"74,39"
4662,2009-08-08,"73,82"
4663,2009-08-07,"72,90"
4664,2009-08-06,"74,61"
4665,2009-08-05,"74,39"
4666,2009-08-04,"70,08"
4667,2009-08-03,"68,82"
4668,2009-08-02,"65,79"
4669,2009-08-01,"68,53"
4670,2009-07-31,"69,78"
4671,2009-07-30,"68,82"
4672,2009-07-29,"65,79"
4673,2009-07-28,"68,82"
4674,2009-07-27,"68,06"
4675,2009-07-26,"65,36"
4676,2009-07-25,"65,93"
4677,2009-07-24,"64,64"
4678,2009-07-23,"68,06"
4679,2009-07-22,"65,36"
4680,2009-07-21,"63,54"
